Id,ActivityDate,ActivityTime,day_of_week,part_of_week,time_of_day,Calories
5553957443,2016-04-27,23:00:00,Wednesday,Weekday,Night,55
5553957443,2016-04-28,00:00:00,Thursday,Weekday,Night,55
5553957443,2016-04-28,01:00:00,Thursday,Weekday,Night,55
5553957443,2016-04-28,02:00:00,Thursday,Weekday,Night,57
5553957443,2016-04-28,03:00:00,Thursday,Weekday,Night,58
5553957443,2016-04-28,04:00:00,Thursday,Weekday,Night,55
5553957443,2016-04-28,05:00:00,Thursday,Weekday,Night,55
5553957443,2016-04-28,06:00:00,Thursday,Weekday,Morning,65
5553957443,2016-04-28,07:00:00,Thursday,Weekday,Morning,160
5553957443,2016-04-28,08:00:00,Thursday,Weekday,Morning,97
5553957443,2016-04-28,09:00:00,Thursday,Weekday,Morning,69
5553957443,2016-04-28,10:00:00,Thursday,Weekday,Morning,70
5553957443,2016-04-28,11:00:00,Thursday,Weekday,Morning,64
5553957443,2016-04-28,12:00:00,Thursday,Weekday,Afternoon,66
5553957443,2016-04-28,13:00:00,Thursday,Weekday,Afternoon,87
5553957443,2016-04-28,14:00:00,Thursday,Weekday,Afternoon,284
5553957443,2016-04-28,15:00:00,Thursday,Weekday,Afternoon,59
5553957443,2016-04-28,16:00:00,Thursday,Weekday,Afternoon,148
5553957443,2016-04-28,17:00:00,Thursday,Weekday,Afternoon,116
5553957443,2016-04-28,18:00:00,Thursday,Weekday,Evening,60
5553957443,2016-04-28,19:00:00,Thursday,Weekday,Evening,66
5553957443,2016-04-28,20:00:00,Thursday,Weekday,Evening,65
5553957443,2016-04-28,21:00:00,Thursday,Weekday,Evening,77
5553957443,2016-04-28,22:00:00,Thursday,Weekday,Night,55
5553957443,2016-04-28,23:00:00,Thursday,Weekday,Night,56
5553957443,2016-04-29,00:00:00,Friday,Weekday,Night,55
5553957443,2016-04-29,01:00:00,Friday,Weekday,Night,55
5553957443,2016-04-29,02:00:00,Friday,Weekday,Night,56
5553957443,2016-04-29,03:00:00,Friday,Weekday,Night,62
5553957443,2016-04-29,04:00:00,Friday,Weekday,Night,58
5553957443,2016-04-29,05:00:00,Friday,Weekday,Night,56
5553957443,2016-04-29,06:00:00,Friday,Weekday,Morning,116
5553957443,2016-04-29,07:00:00,Friday,Weekday,Morning,180
5553957443,2016-04-29,08:00:00,Friday,Weekday,Morning,66
5553957443,2016-04-29,09:00:00,Friday,Weekday,Morning,57
5553957443,2016-04-29,10:00:00,Friday,Weekday,Morning,81
5553957443,2016-04-29,11:00:00,Friday,Weekday,Morning,254
5553957443,2016-04-29,12:00:00,Friday,Weekday,Afternoon,91
5553957443,2016-04-29,13:00:00,Friday,Weekday,Afternoon,82
5553957443,2016-04-29,14:00:00,Friday,Weekday,Afternoon,64
5553957443,2016-04-29,15:00:00,Friday,Weekday,Afternoon,75
5553957443,2016-04-29,16:00:00,Friday,Weekday,Afternoon,192
5553957443,2016-04-29,17:00:00,Friday,Weekday,Afternoon,107
5553957443,2016-04-29,18:00:00,Friday,Weekday,Evening,105
5553957443,2016-04-29,19:00:00,Friday,Weekday,Evening,75
5553957443,2016-04-29,20:00:00,Friday,Weekday,Evening,74
5553957443,2016-04-29,21:00:00,Friday,Weekday,Evening,67
5553957443,2016-04-29,22:00:00,Friday,Weekday,Night,59
5553957443,2016-04-29,23:00:00,Friday,Weekday,Night,83
5553957443,2016-04-30,00:00:00,Saturday,Weekend,Night,55
5553957443,2016-04-30,01:00:00,Saturday,Weekend,Night,55
5553957443,2016-04-30,02:00:00,Saturday,Weekend,Night,55
5553957443,2016-04-30,03:00:00,Saturday,Weekend,Night,55
5553957443,2016-04-30,04:00:00,Saturday,Weekend,Night,55
5553957443,2016-04-30,05:00:00,Saturday,Weekend,Night,57
5553957443,2016-04-30,06:00:00,Saturday,Weekend,Morning,58
5553957443,2016-04-30,07:00:00,Saturday,Weekend,Morning,56
5553957443,2016-04-30,08:00:00,Saturday,Weekend,Morning,55
5553957443,2016-04-30,09:00:00,Saturday,Weekend,Morning,55
5553957443,2016-04-30,10:00:00,Saturday,Weekend,Morning,57
5553957443,2016-04-30,11:00:00,Saturday,Weekend,Morning,68
5553957443,2016-04-30,12:00:00,Saturday,Weekend,Afternoon,70
5553957443,2016-04-30,13:00:00,Saturday,Weekend,Afternoon,56
5553957443,2016-04-30,14:00:00,Saturday,Weekend,Afternoon,60
5553957443,2016-04-30,15:00:00,Saturday,Weekend,Afternoon,59
5553957443,2016-04-30,16:00:00,Saturday,Weekend,Afternoon,57
5553957443,2016-04-30,17:00:00,Saturday,Weekend,Afternoon,59
5553957443,2016-04-30,18:00:00,Saturday,Weekend,Evening,62
5553957443,2016-04-30,19:00:00,Saturday,Weekend,Evening,92
5553957443,2016-04-30,20:00:00,Saturday,Weekend,Evening,61
5553957443,2016-04-30,21:00:00,Saturday,Weekend,Evening,66
5553957443,2016-04-30,22:00:00,Saturday,Weekend,Night,76
5553957443,2016-04-30,23:00:00,Saturday,Weekend,Night,64
5553957443,2016-05-01,00:00:00,Sunday,Weekend,Night,55
5553957443,2016-05-01,01:00:00,Sunday,Weekend,Night,55
5553957443,2016-05-01,02:00:00,Sunday,Weekend,Night,55
5553957443,2016-05-01,03:00:00,Sunday,Weekend,Night,56
5553957443,2016-05-01,04:00:00,Sunday,Weekend,Night,55
5553957443,2016-05-01,05:00:00,Sunday,Weekend,Night,62
5553957443,2016-05-01,06:00:00,Sunday,Weekend,Morning,57
5553957443,2016-05-01,07:00:00,Sunday,Weekend,Morning,55
5553957443,2016-05-01,08:00:00,Sunday,Weekend,Morning,58
5553957443,2016-05-01,09:00:00,Sunday,Weekend,Morning,76
5553957443,2016-05-01,10:00:00,Sunday,Weekend,Morning,114
5553957443,2016-05-01,11:00:00,Sunday,Weekend,Morning,92
5553957443,2016-05-01,12:00:00,Sunday,Weekend,Afternoon,133
5553957443,2016-05-01,13:00:00,Sunday,Weekend,Afternoon,102
5553957443,2016-05-01,14:00:00,Sunday,Weekend,Afternoon,71
5553957443,2016-05-01,15:00:00,Sunday,Weekend,Afternoon,55
5553957443,2016-05-01,16:00:00,Sunday,Weekend,Afternoon,67
5553957443,2016-05-01,17:00:00,Sunday,Weekend,Afternoon,85
5553957443,2016-05-01,18:00:00,Sunday,Weekend,Evening,77
5553957443,2016-05-01,19:00:00,Sunday,Weekend,Evening,107
5553957443,2016-05-01,20:00:00,Sunday,Weekend,Evening,80
5553957443,2016-05-01,21:00:00,Sunday,Weekend,Evening,61
5553957443,2016-05-01,22:00:00,Sunday,Weekend,Night,63
5553957443,2016-05-01,23:00:00,Sunday,Weekend,Night,55
5553957443,2016-05-02,00:00:00,Monday,Weekday,Night,55
5553957443,2016-05-02,01:00:00,Monday,Weekday,Night,55
5553957443,2016-05-02,02:00:00,Monday,Weekday,Night,56
5553957443,2016-05-02,03:00:00,Monday,Weekday,Night,55
5553957443,2016-05-02,04:00:00,Monday,Weekday,Night,55
5553957443,2016-05-02,05:00:00,Monday,Weekday,Night,58
5553957443,2016-05-02,06:00:00,Monday,Weekday,Morning,118
5553957443,2016-05-02,07:00:00,Monday,Weekday,Morning,136
5553957443,2016-05-02,08:00:00,Monday,Weekday,Morning,74
5553957443,2016-05-02,09:00:00,Monday,Weekday,Morning,73
5553957443,2016-05-02,10:00:00,Monday,Weekday,Morning,75
5553957443,2016-05-02,11:00:00,Monday,Weekday,Morning,76
5553957443,2016-05-02,12:00:00,Monday,Weekday,Afternoon,65
5553957443,2016-05-02,13:00:00,Monday,Weekday,Afternoon,63
5553957443,2016-05-02,14:00:00,Monday,Weekday,Afternoon,61
5553957443,2016-05-02,15:00:00,Monday,Weekday,Afternoon,63
5553957443,2016-05-02,16:00:00,Monday,Weekday,Afternoon,219
5553957443,2016-05-02,17:00:00,Monday,Weekday,Afternoon,186
5553957443,2016-05-02,18:00:00,Monday,Weekday,Evening,124
5553957443,2016-05-02,19:00:00,Monday,Weekday,Evening,75
5553957443,2016-05-02,20:00:00,Monday,Weekday,Evening,71
5553957443,2016-05-02,21:00:00,Monday,Weekday,Evening,69
5553957443,2016-05-02,22:00:00,Monday,Weekday,Night,58
5553957443,2016-05-02,23:00:00,Monday,Weekday,Night,55
5553957443,2016-05-03,00:00:00,Tuesday,Weekday,Night,60
5553957443,2016-05-03,01:00:00,Tuesday,Weekday,Night,56
5553957443,2016-05-03,02:00:00,Tuesday,Weekday,Night,56
5553957443,2016-05-03,03:00:00,Tuesday,Weekday,Night,56
5553957443,2016-05-03,04:00:00,Tuesday,Weekday,Night,55
5553957443,2016-05-03,05:00:00,Tuesday,Weekday,Night,77
5553957443,2016-05-03,06:00:00,Tuesday,Weekday,Morning,147
5553957443,2016-05-03,07:00:00,Tuesday,Weekday,Morning,99
5553957443,2016-05-03,08:00:00,Tuesday,Weekday,Morning,55
5553957443,2016-05-03,09:00:00,Tuesday,Weekday,Morning,64
5553957443,2016-05-03,10:00:00,Tuesday,Weekday,Morning,68
5553957443,2016-05-03,11:00:00,Tuesday,Weekday,Morning,62
5553957443,2016-05-03,12:00:00,Tuesday,Weekday,Afternoon,92
5553957443,2016-05-03,13:00:00,Tuesday,Weekday,Afternoon,58
5553957443,2016-05-03,14:00:00,Tuesday,Weekday,Afternoon,56
5553957443,2016-05-03,15:00:00,Tuesday,Weekday,Afternoon,58
5553957443,2016-05-03,16:00:00,Tuesday,Weekday,Afternoon,176
5553957443,2016-05-03,17:00:00,Tuesday,Weekday,Afternoon,195
5553957443,2016-05-03,18:00:00,Tuesday,Weekday,Evening,106
5553957443,2016-05-03,19:00:00,Tuesday,Weekday,Evening,133
5553957443,2016-05-03,20:00:00,Tuesday,Weekday,Evening,136
5553957443,2016-05-03,21:00:00,Tuesday,Weekday,Evening,67
5553957443,2016-05-03,22:00:00,Tuesday,Weekday,Night,106
5553957443,2016-05-03,23:00:00,Tuesday,Weekday,Night,76
5553957443,2016-05-04,00:00:00,Wednesday,Weekday,Night,75
5553957443,2016-05-04,01:00:00,Wednesday,Weekday,Night,55
5553957443,2016-05-04,02:00:00,Wednesday,Weekday,Night,56
5553957443,2016-05-04,03:00:00,Wednesday,Weekday,Night,56
5553957443,2016-05-04,04:00:00,Wednesday,Weekday,Night,55
5553957443,2016-05-04,05:00:00,Wednesday,Weekday,Night,55
5553957443,2016-05-04,06:00:00,Wednesday,Weekday,Morning,61
5553957443,2016-05-04,07:00:00,Wednesday,Weekday,Morning,56
5553957443,2016-05-04,08:00:00,Wednesday,Weekday,Morning,64
5553957443,2016-05-04,09:00:00,Wednesday,Weekday,Morning,60
5553957443,2016-05-04,10:00:00,Wednesday,Weekday,Morning,63
5553957443,2016-05-04,11:00:00,Wednesday,Weekday,Morning,57
5553957443,2016-05-04,12:00:00,Wednesday,Weekday,Afternoon,67
5553957443,2016-05-04,13:00:00,Wednesday,Weekday,Afternoon,68
5553957443,2016-05-04,14:00:00,Wednesday,Weekday,Afternoon,87
5553957443,2016-05-04,15:00:00,Wednesday,Weekday,Afternoon,99
5553957443,2016-05-04,16:00:00,Wednesday,Weekday,Afternoon,88
5553957443,2016-05-04,17:00:00,Wednesday,Weekday,Afternoon,100
5553957443,2016-05-04,18:00:00,Wednesday,Weekday,Evening,99
5553957443,2016-05-04,19:00:00,Wednesday,Weekday,Evening,105
5553957443,2016-05-04,20:00:00,Wednesday,Weekday,Evening,66
5553957443,2016-05-04,21:00:00,Wednesday,Weekday,Evening,86
5553957443,2016-05-04,22:00:00,Wednesday,Weekday,Night,65
5553957443,2016-05-04,23:00:00,Wednesday,Weekday,Night,55
5553957443,2016-05-05,00:00:00,Thursday,Weekday,Night,55
5553957443,2016-05-05,01:00:00,Thursday,Weekday,Night,56
5553957443,2016-05-05,02:00:00,Thursday,Weekday,Night,55
5553957443,2016-05-05,03:00:00,Thursday,Weekday,Night,55
5553957443,2016-05-05,04:00:00,Thursday,Weekday,Night,55
5553957443,2016-05-05,05:00:00,Thursday,Weekday,Night,56
5553957443,2016-05-05,06:00:00,Thursday,Weekday,Morning,85
5553957443,2016-05-05,07:00:00,Thursday,Weekday,Morning,129
5553957443,2016-05-05,08:00:00,Thursday,Weekday,Morning,141
5553957443,2016-05-05,09:00:00,Thursday,Weekday,Morning,77
5553957443,2016-05-05,10:00:00,Thursday,Weekday,Morning,59
5553957443,2016-05-05,11:00:00,Thursday,Weekday,Morning,61
5553957443,2016-05-05,12:00:00,Thursday,Weekday,Afternoon,73
5553957443,2016-05-05,13:00:00,Thursday,Weekday,Afternoon,69
5553957443,2016-05-05,14:00:00,Thursday,Weekday,Afternoon,87
5553957443,2016-05-05,15:00:00,Thursday,Weekday,Afternoon,61
5553957443,2016-05-05,16:00:00,Thursday,Weekday,Afternoon,203
5553957443,2016-05-05,17:00:00,Thursday,Weekday,Afternoon,219
5553957443,2016-05-05,18:00:00,Thursday,Weekday,Evening,100
5553957443,2016-05-05,19:00:00,Thursday,Weekday,Evening,98
5553957443,2016-05-05,20:00:00,Thursday,Weekday,Evening,131
5553957443,2016-05-05,21:00:00,Thursday,Weekday,Evening,85
5553957443,2016-05-05,22:00:00,Thursday,Weekday,Night,88
5553957443,2016-05-05,23:00:00,Thursday,Weekday,Night,56
5553957443,2016-05-06,00:00:00,Friday,Weekday,Night,55
5553957443,2016-05-06,01:00:00,Friday,Weekday,Night,55
5553957443,2016-05-06,02:00:00,Friday,Weekday,Night,55
5553957443,2016-05-06,03:00:00,Friday,Weekday,Night,57
5553957443,2016-05-06,04:00:00,Friday,Weekday,Night,62
5553957443,2016-05-06,05:00:00,Friday,Weekday,Night,56
5553957443,2016-05-06,06:00:00,Friday,Weekday,Morning,75
5553957443,2016-05-06,07:00:00,Friday,Weekday,Morning,143
5553957443,2016-05-06,08:00:00,Friday,Weekday,Morning,147
5553957443,2016-05-06,09:00:00,Friday,Weekday,Morning,60
5553957443,2016-05-06,10:00:00,Friday,Weekday,Morning,58
5553957443,2016-05-06,11:00:00,Friday,Weekday,Morning,62
5553957443,2016-05-06,12:00:00,Friday,Weekday,Afternoon,72
5553957443,2016-05-06,13:00:00,Friday,Weekday,Afternoon,59
5553957443,2016-05-06,14:00:00,Friday,Weekday,Afternoon,83
5553957443,2016-05-06,15:00:00,Friday,Weekday,Afternoon,60
5553957443,2016-05-06,16:00:00,Friday,Weekday,Afternoon,55
5553957443,2016-05-06,17:00:00,Friday,Weekday,Afternoon,155
5553957443,2016-05-06,18:00:00,Friday,Weekday,Evening,119
5553957443,2016-05-06,19:00:00,Friday,Weekday,Evening,129
5553957443,2016-05-06,20:00:00,Friday,Weekday,Evening,89
5553957443,2016-05-06,21:00:00,Friday,Weekday,Evening,58
5553957443,2016-05-06,22:00:00,Friday,Weekday,Night,96
5553957443,2016-05-06,23:00:00,Friday,Weekday,Night,55
5553957443,2016-05-07,00:00:00,Saturday,Weekend,Night,55
5553957443,2016-05-07,01:00:00,Saturday,Weekend,Night,56
5553957443,2016-05-07,02:00:00,Saturday,Weekend,Night,55
5553957443,2016-05-07,03:00:00,Saturday,Weekend,Night,55
5553957443,2016-05-07,04:00:00,Saturday,Weekend,Night,55
5553957443,2016-05-07,05:00:00,Saturday,Weekend,Night,55
5553957443,2016-05-07,06:00:00,Saturday,Weekend,Morning,55
5553957443,2016-05-07,07:00:00,Saturday,Weekend,Morning,66
5553957443,2016-05-07,08:00:00,Saturday,Weekend,Morning,55
5553957443,2016-05-07,09:00:00,Saturday,Weekend,Morning,55
5553957443,2016-05-07,10:00:00,Saturday,Weekend,Morning,55
5553957443,2016-05-07,11:00:00,Saturday,Weekend,Morning,55
5553957443,2016-05-07,12:00:00,Saturday,Weekend,Afternoon,55
5553957443,2016-05-07,13:00:00,Saturday,Weekend,Afternoon,55
5553957443,2016-05-07,14:00:00,Saturday,Weekend,Afternoon,60
5553957443,2016-05-07,15:00:00,Saturday,Weekend,Afternoon,55
5553957443,2016-05-07,16:00:00,Saturday,Weekend,Afternoon,55
5553957443,2016-05-07,17:00:00,Saturday,Weekend,Afternoon,74
5553957443,2016-05-07,18:00:00,Saturday,Weekend,Evening,94
5553957443,2016-05-07,19:00:00,Saturday,Weekend,Evening,70
5553957443,2016-05-07,20:00:00,Saturday,Weekend,Evening,66
5553957443,2016-05-07,21:00:00,Saturday,Weekend,Evening,76
5553957443,2016-05-07,22:00:00,Saturday,Weekend,Night,88
5553957443,2016-05-07,23:00:00,Saturday,Weekend,Night,75
5553957443,2016-05-08,00:00:00,Sunday,Weekend,Night,55
5553957443,2016-05-08,01:00:00,Sunday,Weekend,Night,55
5553957443,2016-05-08,02:00:00,Sunday,Weekend,Night,55
5553957443,2016-05-08,03:00:00,Sunday,Weekend,Night,55
5553957443,2016-05-08,04:00:00,Sunday,Weekend,Night,60
5553957443,2016-05-08,05:00:00,Sunday,Weekend,Night,56
5553957443,2016-05-08,06:00:00,Sunday,Weekend,Morning,57
5553957443,2016-05-08,07:00:00,Sunday,Weekend,Morning,55
5553957443,2016-05-08,08:00:00,Sunday,Weekend,Morning,55
5553957443,2016-05-08,09:00:00,Sunday,Weekend,Morning,68
5553957443,2016-05-08,10:00:00,Sunday,Weekend,Morning,92
5553957443,2016-05-08,11:00:00,Sunday,Weekend,Morning,58
5553957443,2016-05-08,12:00:00,Sunday,Weekend,Afternoon,151
5553957443,2016-05-08,13:00:00,Sunday,Weekend,Afternoon,102
5553957443,2016-05-08,14:00:00,Sunday,Weekend,Afternoon,65
5553957443,2016-05-08,15:00:00,Sunday,Weekend,Afternoon,70
5553957443,2016-05-08,16:00:00,Sunday,Weekend,Afternoon,86
5553957443,2016-05-08,17:00:00,Sunday,Weekend,Afternoon,78
5553957443,2016-05-08,18:00:00,Sunday,Weekend,Evening,101
5553957443,2016-05-08,19:00:00,Sunday,Weekend,Evening,121
5553957443,2016-05-08,20:00:00,Sunday,Weekend,Evening,72
5553957443,2016-05-08,21:00:00,Sunday,Weekend,Evening,85
5553957443,2016-05-08,22:00:00,Sunday,Weekend,Night,56
5553957443,2016-05-08,23:00:00,Sunday,Weekend,Night,55
5553957443,2016-05-09,00:00:00,Monday,Weekday,Night,60
5553957443,2016-05-09,01:00:00,Monday,Weekday,Night,56
5553957443,2016-05-09,02:00:00,Monday,Weekday,Night,55
5553957443,2016-05-09,03:00:00,Monday,Weekday,Night,56
5553957443,2016-05-09,04:00:00,Monday,Weekday,Night,55
5553957443,2016-05-09,05:00:00,Monday,Weekday,Night,55
5553957443,2016-05-09,06:00:00,Monday,Weekday,Morning,104
5553957443,2016-05-09,07:00:00,Monday,Weekday,Morning,150
5553957443,2016-05-09,08:00:00,Monday,Weekday,Morning,123
5553957443,2016-05-09,09:00:00,Monday,Weekday,Morning,58
5553957443,2016-05-09,10:00:00,Monday,Weekday,Morning,74
5553957443,2016-05-09,11:00:00,Monday,Weekday,Morning,67
5553957443,2016-05-09,12:00:00,Monday,Weekday,Afternoon,67
5553957443,2016-05-09,13:00:00,Monday,Weekday,Afternoon,59
5553957443,2016-05-09,14:00:00,Monday,Weekday,Afternoon,57
5553957443,2016-05-09,15:00:00,Monday,Weekday,Afternoon,56
5553957443,2016-05-09,16:00:00,Monday,Weekday,Afternoon,233
5553957443,2016-05-09,17:00:00,Monday,Weekday,Afternoon,260
5553957443,2016-05-09,18:00:00,Monday,Weekday,Evening,178
5553957443,2016-05-09,19:00:00,Monday,Weekday,Evening,152
5553957443,2016-05-09,20:00:00,Monday,Weekday,Evening,97
5553957443,2016-05-09,21:00:00,Monday,Weekday,Evening,76
5553957443,2016-05-09,22:00:00,Monday,Weekday,Night,68
5553957443,2016-05-09,23:00:00,Monday,Weekday,Night,55
5553957443,2016-05-10,00:00:00,Tuesday,Weekday,Night,55
5553957443,2016-05-10,01:00:00,Tuesday,Weekday,Night,55
5553957443,2016-05-10,02:00:00,Tuesday,Weekday,Night,55
5553957443,2016-05-10,03:00:00,Tuesday,Weekday,Night,61
5553957443,2016-05-10,04:00:00,Tuesday,Weekday,Night,55
5553957443,2016-05-10,05:00:00,Tuesday,Weekday,Night,55
5553957443,2016-05-10,06:00:00,Tuesday,Weekday,Morning,119
5553957443,2016-05-10,07:00:00,Tuesday,Weekday,Morning,179
5553957443,2016-05-10,08:00:00,Tuesday,Weekday,Morning,59
5553957443,2016-05-10,09:00:00,Tuesday,Weekday,Morning,56
5553957443,2016-05-10,10:00:00,Tuesday,Weekday,Morning,57
5553957443,2016-05-10,11:00:00,Tuesday,Weekday,Morning,236
5553957443,2016-05-10,12:00:00,Tuesday,Weekday,Afternoon,248
5553957443,2016-05-10,13:00:00,Tuesday,Weekday,Afternoon,73
5553957443,2016-05-10,14:00:00,Tuesday,Weekday,Afternoon,56
5553957443,2016-05-10,15:00:00,Tuesday,Weekday,Afternoon,61
5553957443,2016-05-10,16:00:00,Tuesday,Weekday,Afternoon,71
5553957443,2016-05-10,17:00:00,Tuesday,Weekday,Afternoon,160
5553957443,2016-05-10,18:00:00,Tuesday,Weekday,Evening,120
5553957443,2016-05-10,19:00:00,Tuesday,Weekday,Evening,86
5553957443,2016-05-10,20:00:00,Tuesday,Weekday,Evening,98
5553957443,2016-05-10,21:00:00,Tuesday,Weekday,Evening,116
5553957443,2016-05-10,22:00:00,Tuesday,Weekday,Night,114
5553957443,2016-05-10,23:00:00,Tuesday,Weekday,Night,92
5553957443,2016-05-11,00:00:00,Wednesday,Weekday,Night,64
5553957443,2016-05-11,01:00:00,Wednesday,Weekday,Night,55
5553957443,2016-05-11,02:00:00,Wednesday,Weekday,Night,56
5553957443,2016-05-11,03:00:00,Wednesday,Weekday,Night,55
5553957443,2016-05-11,04:00:00,Wednesday,Weekday,Night,55
5553957443,2016-05-11,05:00:00,Wednesday,Weekday,Night,55
5553957443,2016-05-11,06:00:00,Wednesday,Weekday,Morning,56
5553957443,2016-05-11,07:00:00,Wednesday,Weekday,Morning,55
5553957443,2016-05-11,08:00:00,Wednesday,Weekday,Morning,83
5553957443,2016-05-11,09:00:00,Wednesday,Weekday,Morning,64
5553957443,2016-05-11,10:00:00,Wednesday,Weekday,Morning,91
5553957443,2016-05-11,11:00:00,Wednesday,Weekday,Morning,69
5553957443,2016-05-11,12:00:00,Wednesday,Weekday,Afternoon,90
5553957443,2016-05-11,13:00:00,Wednesday,Weekday,Afternoon,57
5553957443,2016-05-11,14:00:00,Wednesday,Weekday,Afternoon,99
5553957443,2016-05-11,15:00:00,Wednesday,Weekday,Afternoon,91
5553957443,2016-05-11,16:00:00,Wednesday,Weekday,Afternoon,75
5553957443,2016-05-11,17:00:00,Wednesday,Weekday,Afternoon,57
5553957443,2016-05-11,18:00:00,Wednesday,Weekday,Evening,93
5553957443,2016-05-11,19:00:00,Wednesday,Weekday,Evening,92
5553957443,2016-05-11,20:00:00,Wednesday,Weekday,Evening,82
5553957443,2016-05-11,21:00:00,Wednesday,Weekday,Evening,88
5553957443,2016-05-11,22:00:00,Wednesday,Weekday,Night,55
5553957443,2016-05-11,23:00:00,Wednesday,Weekday,Night,57
5553957443,2016-05-12,00:00:00,Thursday,Weekday,Night,56
5553957443,2016-05-12,01:00:00,Thursday,Weekday,Night,56
5553957443,2016-05-12,02:00:00,Thursday,Weekday,Night,60
5553957443,2016-05-12,03:00:00,Thursday,Weekday,Night,55
5553957443,2016-05-12,04:00:00,Thursday,Weekday,Night,55
5553957443,2016-05-12,05:00:00,Thursday,Weekday,Night,60
5553957443,2016-05-12,06:00:00,Thursday,Weekday,Morning,89
5553957443,2016-05-12,07:00:00,Thursday,Weekday,Morning,175
5553957443,2016-05-12,08:00:00,Thursday,Weekday,Morning,55
5553957443,2016-05-12,09:00:00,Thursday,Weekday,Morning,55
5577150313,2016-04-12,00:00:00,Tuesday,Weekday,Night,78
5577150313,2016-04-12,01:00:00,Tuesday,Weekday,Night,78
5577150313,2016-04-12,02:00:00,Tuesday,Weekday,Night,78
5577150313,2016-04-12,03:00:00,Tuesday,Weekday,Night,78
5577150313,2016-04-12,04:00:00,Tuesday,Weekday,Night,78
5577150313,2016-04-12,05:00:00,Tuesday,Weekday,Night,84
5577150313,2016-04-12,06:00:00,Tuesday,Weekday,Morning,456
5577150313,2016-04-12,07:00:00,Tuesday,Weekday,Morning,143
5577150313,2016-04-12,08:00:00,Tuesday,Weekday,Morning,123
5577150313,2016-04-12,09:00:00,Tuesday,Weekday,Morning,121
5577150313,2016-04-12,10:00:00,Tuesday,Weekday,Morning,188
5577150313,2016-04-12,11:00:00,Tuesday,Weekday,Morning,263
5577150313,2016-04-12,12:00:00,Tuesday,Weekday,Afternoon,106
5577150313,2016-04-12,13:00:00,Tuesday,Weekday,Afternoon,109
5577150313,2016-04-12,14:00:00,Tuesday,Weekday,Afternoon,100
5577150313,2016-04-12,15:00:00,Tuesday,Weekday,Afternoon,118
5577150313,2016-04-12,16:00:00,Tuesday,Weekday,Afternoon,263
5577150313,2016-04-12,17:00:00,Tuesday,Weekday,Afternoon,140
5577150313,2016-04-12,18:00:00,Tuesday,Weekday,Evening,113
5577150313,2016-04-12,19:00:00,Tuesday,Weekday,Evening,303
5577150313,2016-04-12,20:00:00,Tuesday,Weekday,Evening,128
5577150313,2016-04-12,21:00:00,Tuesday,Weekday,Evening,98
5577150313,2016-04-12,22:00:00,Tuesday,Weekday,Night,83
5577150313,2016-04-12,23:00:00,Tuesday,Weekday,Night,77
5577150313,2016-04-13,00:00:00,Wednesday,Weekday,Night,78
5577150313,2016-04-13,01:00:00,Wednesday,Weekday,Night,78
5577150313,2016-04-13,02:00:00,Wednesday,Weekday,Night,80
5577150313,2016-04-13,03:00:00,Wednesday,Weekday,Night,79
5577150313,2016-04-13,04:00:00,Wednesday,Weekday,Night,84
5577150313,2016-04-13,05:00:00,Wednesday,Weekday,Night,86
5577150313,2016-04-13,06:00:00,Wednesday,Weekday,Morning,241
5577150313,2016-04-13,07:00:00,Wednesday,Weekday,Morning,106
5577150313,2016-04-13,08:00:00,Wednesday,Weekday,Morning,113
5577150313,2016-04-13,09:00:00,Wednesday,Weekday,Morning,92
5577150313,2016-04-13,10:00:00,Wednesday,Weekday,Morning,117
5577150313,2016-04-13,11:00:00,Wednesday,Weekday,Morning,117
5577150313,2016-04-13,12:00:00,Wednesday,Weekday,Afternoon,77
5577150313,2016-04-13,13:00:00,Wednesday,Weekday,Afternoon,77
5577150313,2016-04-13,14:00:00,Wednesday,Weekday,Afternoon,77
5577150313,2016-04-13,15:00:00,Wednesday,Weekday,Afternoon,77
5577150313,2016-04-13,16:00:00,Wednesday,Weekday,Afternoon,77
5577150313,2016-04-13,17:00:00,Wednesday,Weekday,Afternoon,171
5577150313,2016-04-13,18:00:00,Wednesday,Weekday,Evening,90
5577150313,2016-04-13,19:00:00,Wednesday,Weekday,Evening,115
5577150313,2016-04-13,20:00:00,Wednesday,Weekday,Evening,273
5577150313,2016-04-13,21:00:00,Wednesday,Weekday,Evening,92
5577150313,2016-04-13,22:00:00,Wednesday,Weekday,Night,77
5577150313,2016-04-13,23:00:00,Wednesday,Weekday,Night,78
5577150313,2016-04-14,00:00:00,Thursday,Weekday,Night,85
5577150313,2016-04-14,01:00:00,Thursday,Weekday,Night,77
5577150313,2016-04-14,02:00:00,Thursday,Weekday,Night,78
5577150313,2016-04-14,03:00:00,Thursday,Weekday,Night,78
5577150313,2016-04-14,04:00:00,Thursday,Weekday,Night,79
5577150313,2016-04-14,05:00:00,Thursday,Weekday,Night,107
5577150313,2016-04-14,06:00:00,Thursday,Weekday,Morning,414
5577150313,2016-04-14,07:00:00,Thursday,Weekday,Morning,166
5577150313,2016-04-14,08:00:00,Thursday,Weekday,Morning,110
5577150313,2016-04-14,09:00:00,Thursday,Weekday,Morning,113
5577150313,2016-04-14,10:00:00,Thursday,Weekday,Morning,93
5577150313,2016-04-14,11:00:00,Thursday,Weekday,Morning,354
